dataset,clip_id,mode,epsilon,j,entropy,pixel_error
ssv2,125225,pure,0.05,8,2.1367645263671875,0.26052752137184143
ssv2,125225,pure,0.05,12,2.0878615379333496,0.3933860957622528
ssv2,125225,pure,0.05,16,1.8327888250350952,0.37452879548072815
ssv2,125225,pure,0.05,24,1.7018680572509766,0.3592849671840668
ssv2,125225,pure,0.05,32,1.6859675645828247,0.3276357650756836
ssv2,125225,pure,0.1,2,2.224010467529297,0.27855172753334045
ssv2,125225,pure,0.1,4,2.224241256713867,0.37181156873703003
ssv2,125225,pure,0.1,6,2.1882967948913574,0.32948431372642517
ssv2,125225,pure,0.1,8,2.137209415435791,0.26059162616729736
ssv2,125225,pure,0.1,12,2.088057279586792,0.39344391226768494
ssv2,125225,pure,0.1,16,1.8331806659698486,0.37458309531211853
ssv2,125225,pure,0.1,24,1.702448844909668,0.3593212068080902
ssv2,125225,pure,0.1,32,1.6865020990371704,0.32764342427253723
ssv2,125225,pure,0.2,2,2.224112033843994,0.278520405292511
ssv2,125225,pure,0.2,4,2.22574520111084,0.3717575967311859
ssv2,125225,pure,0.2,6,2.18914794921875,0.3294188380241394
ssv2,125225,pure,0.2,8,2.1377124786376953,0.26056456565856934
ssv2,125225,pure,0.2,12,2.087838649749756,0.39333733916282654
ssv2,125225,pure,0.2,16,1.832777976989746,0.3745649755001068
ssv2,125225,pure,0.2,24,1.7020485401153564,0.3593161106109619
ssv2,125225,pure,0.2,32,1.68626070022583,0.32761135697364807
ssv2,125225,pure,0.4,2,2.2256836891174316,0.27884769439697266
ssv2,125225,pure,0.4,4,2.2272377014160156,0.37173914909362793
ssv2,125225,pure,0.4,6,2.190364360809326,0.32951775193214417
ssv2,125225,pure,0.4,8,2.139544725418091,0.2607276141643524
ssv2,125225,pure,0.4,12,2.086759567260742,0.3935401141643524
ssv2,125225,pure,0.4,16,1.8352315425872803,0.3746033310890198
ssv2,125225,pure,0.4,24,1.7030712366104126,0.35939452052116394
ssv2,125225,pure,0.4,32,1.686617374420166,0.327739417552948
ssv2,125225,pure,0.8,2,2.2122597694396973,0.2795489430427551
ssv2,125225,pure,0.8,4,2.2207183837890625,0.3719414472579956
ssv2,125225,pure,0.8,6,2.185770273208618,0.32983607053756714
ssv2,125225,pure,0.8,8,2.134692668914795,0.2608960270881653
ssv2,125225,pure,0.8,12,2.0768017768859863,0.39370831847190857
ssv2,125225,pure,0.8,16,1.8318978548049927,0.37494102120399475
ssv2,125225,pure,0.8,24,1.7021033763885498,0.35964637994766235
ssv2,125225,pure,0.8,32,1.6825549602508545,0.32799121737480164
ssv2,125225,corrected,0.0,2,2.2520430088043213,0.25939008593559265
ssv2,125225,corrected,0.0,4,2.272261381149292,0.3530935049057007
ssv2,125225,corrected,0.0,6,2.245422124862671,0.31234604120254517
ssv2,125225,corrected,0.0,8,2.1876838207244873,0.250141978263855
ssv2,125225,corrected,0.0,12,2.1505255699157715,0.3732863664627075
ssv2,125225,corrected,0.0,16,1.9549251794815063,0.3614698052406311
ssv2,125225,corrected,0.0,24,1.8076014518737793,0.3482809364795685
ssv2,125225,corrected,0.0,32,1.7809054851531982,0.32045766711235046
ssv2,125225,corrected,0.05,2,2.2519583702087402,0.25911712646484375
ssv2,125225,corrected,0.05,4,2.272096872329712,0.3529694080352783
ssv2,125225,corrected,0.05,6,2.245114326477051,0.3123127222061157
ssv2,125225,corrected,0.05,8,2.1874136924743652,0.25011926889419556
ssv2,125225,corrected,0.05,12,2.1498186588287354,0.37311968207359314
ssv2,125225,corrected,0.05,16,1.9528393745422363,0.3614165782928467
ssv2,125225,corrected,0.05,24,1.8067667484283447,0.34817421436309814
ssv2,125225,corrected,0.05,32,1.7797261476516724,0.32046499848365784
ssv2,125225,corrected,0.1,2,2.251113176345825,0.25971996784210205
ssv2,125225,corrected,0.1,4,2.269949436187744,0.3533226549625397
ssv2,125225,corrected,0.1,6,2.2434608936309814,0.3125319480895996
ssv2,125225,corrected,0.1,8,2.1854348182678223,0.25020572543144226
ssv2,125225,corrected,0.1,12,2.1473138332366943,0.3736453950405121
ssv2,125225,corrected,0.1,16,1.950652003288269,0.36174577474594116
ssv2,125225,corrected,0.1,24,1.803863286972046,0.3486688435077667
ssv2,125225,corrected,0.1,32,1.7775096893310547,0.3208916485309601
ssv2,125225,corrected,0.2,2,2.2517457008361816,0.25925353169441223
ssv2,125225,corrected,0.2,4,2.2731454372406006,0.3529506027698517
ssv2,125225,corrected,0.2,6,2.2460007667541504,0.3125354051589966
ssv2,125225,corrected,0.2,8,2.1890499591827393,0.2502100467681885
ssv2,125225,corrected,0.2,12,2.153817892074585,0.37285906076431274
ssv2,125225,corrected,0.2,16,1.9601023197174072,0.360868901014328
ssv2,125225,corrected,0.2,24,1.8124005794525146,0.34776824712753296
ssv2,125225,corrected,0.2,32,1.7865875959396362,0.32041677832603455
ssv2,125225,corrected,0.4,2,2.243786334991455,0.25872689485549927
ssv2,125225,corrected,0.4,4,2.2768208980560303,0.3526889979839325
ssv2,125225,corrected,0.4,6,2.2574424743652344,0.313303142786026
ssv2,125225,corrected,0.4,8,2.1950035095214844,0.25027891993522644
ssv2,125225,corrected,0.4,12,2.143939971923828,0.3727683126926422
ssv2,125225,corrected,0.4,16,1.9470839500427246,0.36089110374450684
ssv2,125225,corrected,0.4,24,1.7927112579345703,0.34805452823638916
ssv2,125225,corrected,0.4,32,1.7703938484191895,0.32096928358078003
ssv2,125225,corrected,0.8,2,2.23386287689209,0.2545694410800934
ssv2,125225,corrected,0.8,4,2.252377986907959,0.3478792607784271
ssv2,125225,corrected,0.8,6,2.2435359954833984,0.3096069395542145
ssv2,125225,corrected,0.8,8,2.1821064949035645,0.24834886193275452
ssv2,125225,corrected,0.8,12,2.129396915435791,0.3713906705379486
ssv2,125225,corrected,0.8,16,1.9279577732086182,0.35956528782844543
ssv2,125225,corrected,0.8,24,1.7935031652450562,0.34738510847091675
ssv2,125225,corrected,0.8,32,1.7693792581558228,0.321175217628479
ssv2,125268,pure,0.0,2,2.201930522918701,0.2575703561306
ssv2,125268,pure,0.0,4,2.1743955612182617,0.25617480278015137
ssv2,125268,pure,0.0,6,2.1487574577331543,0.26099535822868347
ssv2,125268,pure,0.0,8,2.10642671585083,0.26366958022117615
ssv2,125268,pure,0.0,12,2.1095499992370605,0.2653157114982605
ssv2,125268,pure,0.0,16,2.0326743125915527,0.2691352665424347
ssv2,125268,pure,0.0,24,2.081566572189331,0.26420217752456665
ssv2,125268,pure,0.0,32,2.021782398223877,0.25505512952804565
ssv2,125268,pure,0.05,2,2.201690435409546,0.2575554847717285
ssv2,125268,pure,0.05,4,2.17419695854187,0.25617602467536926
ssv2,125268,pure,0.05,6,2.1486120223999023,0.2610061764717102
ssv2,125268,pure,0.05,8,2.106189489364624,0.2636743187904358
ssv2,125268,pure,0.05,12,2.1091744899749756,0.26530590653419495
ssv2,125268,pure,0.05,16,2.0321850776672363,0.26913541555404663
ssv2,125268,pure,0.05,24,2.081214666366577,0.26419973373413086
ssv2,125268,pure,0.05,32,2.022076368331909,0.25504499673843384
ssv2,125268,pure,0.1,2,2.201359272003174,0.25759831070899963
ssv2,125268,pure,0.1,4,2.174198627471924,0.2561957836151123
ssv2,125268,pure,0.1,6,2.1487514972686768,0.2610017657279968
ssv2,125268,pure,0.1,8,2.106234073638916,0.2636757493019104
ssv2,125268,pure,0.1,12,2.108590602874756,0.2653173506259918
ssv2,125268,pure,0.1,16,2.032679796218872,0.26912635564804077
ssv2,125268,pure,0.1,24,2.081390619277954,0.26419731974601746
ssv2,125268,pure,0.1,32,2.0219202041625977,0.2550888657569885
ssv2,125268,pure,0.2,2,2.200815200805664,0.25765055418014526
ssv2,125268,pure,0.2,4,2.1727657318115234,0.25624606013298035
ssv2,125268,pure,0.2,6,2.146205425262451,0.2610509395599365
ssv2,125268,pure,0.2,8,2.10457181930542,0.2637317478656769
ssv2,125268,pure,0.2,12,2.107356309890747,0.2653760015964508
ssv2,125268,pure,0.2,16,2.032061815261841,0.26916074752807617
ssv2,125268,pure,0.2,24,2.0798559188842773,0.26417607069015503
ssv2,125268,pure,0.2,32,2.018681764602661,0.2550097703933716
ssv2,125268,pure,0.4,2,2.1940059661865234,0.2578276991844177
ssv2,125268,pure,0.4,4,2.1669178009033203,0.2563725709915161
ssv2,125268,pure,0.4,6,2.1433145999908447,0.2611788809299469
ssv2,125268,pure,0.4,8,2.1002707481384277,0.2638774812221527
ssv2,125268,pure,0.4,12,2.100151538848877,0.26551246643066406
ssv2,125268,pure,0.4,16,2.0275211334228516,0.26924774050712585
ssv2,125268,pure,0.4,24,2.075249433517456,0.2642248272895813
ssv2,125268,pure,0.4,32,2.0200390815734863,0.2551543414592743
ssv2,125268,pure,0.8,2,2.1938838958740234,0.25853028893470764
ssv2,125268,pure,0.8,4,2.1583595275878906,0.25694540143013
ssv2,125268,pure,0.8,6,2.1290526390075684,0.26145511865615845
ssv2,125268,pure,0.8,8,2.087155342102051,0.26421308517456055
ssv2,125268,pure,0.8,12,2.0929200649261475,0.2661058306694031
ssv2,125268,pure,0.8,16,2.0203592777252197,0.269456148147583
ssv2,125268,pure,0.8,24,2.0691676139831543,0.2641458809375763
ssv2,125268,pure,0.8,32,2.007674217224121,0.2548820674419403
ssv2,125268,corrected,0.0,2,2.3238401412963867,0.26325809955596924
ssv2,125268,corrected,0.0,4,2.3220815658569336,0.2605811655521393
ssv2,125268,corrected,0.0,6,2.3332924842834473,0.26331254839897156
ssv2,125268,corrected,0.0,8,2.2623238563537598,0.26447489857673645
ssv2,125268,corrected,0.0,12,2.230644941329956,0.2682349383831024
ssv2,125268,corrected,0.0,16,2.1383278369903564,0.2702923119068146
ssv2,125268,corrected,0.0,24,2.2160913944244385,0.2657434046268463
ssv2,125268,corrected,0.0,32,2.188868522644043,0.24982266128063202
ssv2,125268,corrected,0.05,2,2.3225154876708984,0.26334983110427856
ssv2,125268,corrected,0.05,4,2.320305347442627,0.26064351201057434
ssv2,125268,corrected,0.05,6,2.332517147064209,0.2633579969406128
ssv2,125268,corrected,0.05,8,2.261122703552246,0.26450860500335693
ssv2,125268,corrected,0.05,12,2.2290306091308594,0.268315851688385
ssv2,125268,corrected,0.05,16,2.1374361515045166,0.2702575922012329
ssv2,125268,corrected,0.05,24,2.2155652046203613,0.2657231390476227
ssv2,125268,corrected,0.05,32,2.189365863800049,0.24983513355255127
ssv2,125268,corrected,0.1,2,2.320225715637207,0.2631373107433319
ssv2,125268,corrected,0.1,4,2.3217272758483887,0.26048657298088074
ssv2,125268,corrected,0.1,6,2.3332407474517822,0.26328593492507935
ssv2,125268,corrected,0.1,8,2.262746572494507,0.26449501514434814
ssv2,125268,corrected,0.1,12,2.227585792541504,0.268156498670578
ssv2,125268,corrected,0.1,16,2.1371006965637207,0.2704053223133087
ssv2,125268,corrected,0.1,24,2.213949680328369,0.26575732231140137
ssv2,125268,corrected,0.1,32,2.187309503555298,0.24989213049411774
ssv2,125268,corrected,0.2,2,2.335545778274536,0.2633107900619507
ssv2,125268,corrected,0.2,4,2.329648017883301,0.26061713695526123
ssv2,125268,corrected,0.2,6,2.3387956619262695,0.26342275738716125
ssv2,125268,corrected,0.2,8,2.2666635513305664,0.2644914388656616
ssv2,125268,corrected,0.2,12,2.2402749061584473,0.26825496554374695
ssv2,125268,corrected,0.2,16,2.152484893798828,0.2702321708202362
ssv2,125268,corrected,0.2,24,2.2190773487091064,0.2655361294746399
ssv2,125268,corrected,0.2,32,2.191437244415283,0.24958716332912445
ssv2,125268,corrected,0.4,2,2.339592456817627,0.26244738698005676
ssv2,125268,corrected,0.4,4,2.3342158794403076,0.25983113050460815
ssv2,125268,corrected,0.4,6,2.3545753955841064,0.2625075578689575
ssv2,125268,corrected,0.4,8,2.279968738555908,0.26381054520606995
ssv2,125268,corrected,0.4,12,2.243015766143799,0.26748982071876526
ssv2,125268,corrected,0.4,16,2.1611013412475586,0.26968586444854736
ssv2,125268,corrected,0.4,24,2.2280526161193848,0.26579993963241577
ssv2,125268,corrected,0.4,32,2.1981801986694336,0.2506430149078369
ssv2,125268,corrected,0.8,2,2.3985812664031982,0.2666706442832947
ssv2,125268,corrected,0.8,4,2.381424903869629,0.262806236743927
ssv2,125268,corrected,0.8,6,2.379652738571167,0.26441633701324463
ssv2,125268,corrected,0.8,8,2.3115971088409424,0.26497793197631836
ssv2,125268,corrected,0.8,12,2.2823097705841064,0.27021336555480957
ssv2,125268,corrected,0.8,16,2.1841022968292236,0.27112072706222534
ssv2,125268,corrected,0.8,24,2.2418365478515625,0.26736244559288025
ssv2,125268,corrected,0.8,32,2.2219078540802,0.24995647370815277
ssv2,125282,pure,0.0,2,2.2313761711120605,0.24065442383289337
ssv2,125282,pure,0.0,4,2.239053964614868,0.242365300655365
ssv2,125282,pure,0.0,6,2.244511604309082,0.24304594099521637
ssv2,125282,pure,0.0,8,2.2084732055664062,0.2432015985250473
ssv2,125282,pure,0.0,12,2.093172311782837,0.23813453316688538
ssv2,125282,pure,0.0,16,1.8936855792999268,0.24030615389347076
ssv2,125282,pure,0.0,24,1.8517993688583374,0.2434389293193817
ssv2,125282,pure,0.0,32,1.8595856428146362,0.2273842841386795
ssv2,125282,pure,0.05,2,2.231050968170166,0.24065867066383362
ssv2,125282,pure,0.05,4,2.239112615585327,0.2423638552427292
ssv2,125282,pure,0.05,6,2.244596004486084,0.2430451512336731
ssv2,125282,pure,0.05,8,2.2084598541259766,0.243202805519104
ssv2,125282,pure,0.05,12,2.0930168628692627,0.23813964426517487
ssv2,125282,pure,0.05,16,1.89365816116333,0.24030828475952148
ssv2,125282,pure,0.05,24,1.8518065214157104,0.2434384524822235
ssv2,125282,pure,0.05,32,1.859628677368164,0.22738544642925262
ssv2,125282,pure,0.1,2,2.2306578159332275,0.24067258834838867
ssv2,125282,pure,0.1,4,2.239281177520752,0.24237845838069916
ssv2,125282,pure,0.1,6,2.2447009086608887,0.243056520819664
ssv2,125282,pure,0.1,8,2.2085118293762207,0.24321147799491882
ssv2,125282,pure,0.1,12,2.0928187370300293,0.23815400898456573
ssv2,125282,pure,0.1,16,1.894256830215454,0.24031920731067657
ssv2,125282,pure,0.1,24,1.8521865606307983,0.2434268295764923
ssv2,125282,pure,0.1,32,1.8596991300582886,0.22737056016921997
ssv2,125282,pure,0.2,2,2.2297251224517822,0.2405988872051239
ssv2,125282,pure,0.2,4,2.238712787628174,0.24237176775932312
ssv2,125282,pure,0.2,6,2.2449488639831543,0.2430461198091507
ssv2,125282,pure,0.2,8,2.2083606719970703,0.2431962937116623
ssv2,125282,pure,0.2,12,2.0918307304382324,0.23810076713562012
ssv2,125282,pure,0.2,16,1.8935593366622925,0.24026751518249512
ssv2,125282,pure,0.2,24,1.8515301942825317,0.24340195953845978
ssv2,125282,pure,0.2,32,1.8601915836334229,0.2273356169462204
ssv2,125282,pure,0.4,2,2.230538845062256,0.24058614671230316
ssv2,125282,pure,0.4,4,2.242318630218506,0.24230962991714478
ssv2,125282,pure,0.4,6,2.245903253555298,0.24298937618732452
ssv2,125282,pure,0.4,8,2.2094216346740723,0.24313999712467194
ssv2,125282,pure,0.4,12,2.089576244354248,0.2380269318819046
ssv2,125282,pure,0.4,16,1.893768310546875,0.24025902152061462
ssv2,125282,pure,0.4,24,1.8514773845672607,0.24335023760795593
ssv2,125282,pure,0.4,32,1.8591347932815552,0.2273414582014084
ssv2,125282,pure,0.8,2,2.225064277648926,0.24104741215705872
ssv2,125282,pure,0.8,4,2.238311767578125,0.24246284365653992
ssv2,125282,pure,0.8,6,2.2443394660949707,0.2432568222284317
ssv2,125282,pure,0.8,8,2.208026885986328,0.2433529943227768
ssv2,125282,pure,0.8,12,2.088284969329834,0.2384512722492218
ssv2,125282,pure,0.8,16,1.892225742340088,0.24043883383274078
ssv2,125282,pure,0.8,24,1.8503130674362183,0.2432933896780014
ssv2,125282,pure,0.8,32,1.8569326400756836,0.22728927433490753
ssv2,125282,corrected,0.0,2,2.2702624797821045,0.23694035410881042
ssv2,125282,corrected,0.0,4,2.290698528289795,0.23956623673439026
ssv2,125282,corrected,0.0,6,2.276395320892334,0.24060527980327606
ssv2,125282,corrected,0.0,8,2.2333006858825684,0.24089914560317993
ssv2,125282,corrected,0.0,12,2.1362695693969727,0.2400149703025818
ssv2,125282,corrected,0.0,16,1.9651479721069336,0.24038441479206085
ssv2,125282,corrected,0.0,24,1.8683576583862305,0.24844872951507568
ssv2,125282,corrected,0.0,32,1.8798476457595825,0.23104128241539001
ssv2,125282,corrected,0.05,2,2.2681660652160645,0.23691324889659882
ssv2,125282,corrected,0.05,4,2.288841485977173,0.2395286113023758
ssv2,125282,corrected,0.05,6,2.274200201034546,0.2405736744403839
ssv2,125282,corrected,0.05,8,2.2310051918029785,0.24085980653762817
ssv2,125282,corrected,0.05,12,2.1343557834625244,0.2399885505437851
ssv2,125282,corrected,0.05,16,1.962759256362915,0.24036799371242523
ssv2,125282,corrected,0.05,24,1.8671996593475342,0.24842490255832672
ssv2,125282,corrected,0.05,32,1.8782620429992676,0.2310311198234558
ssv2,125282,corrected,0.1,2,2.265012264251709,0.2370443344116211
ssv2,125282,corrected,0.1,4,2.284914493560791,0.2396482676267624
ssv2,125282,corrected,0.1,6,2.272865056991577,0.2406415492296219
ssv2,125282,corrected,0.1,8,2.228895902633667,0.24089458584785461
ssv2,125282,corrected,0.1,12,2.130289077758789,0.2400093972682953
ssv2,125282,corrected,0.1,16,1.959418535232544,0.2404223531484604
ssv2,125282,corrected,0.1,24,1.8676894903182983,0.2484288364648819
ssv2,125282,corrected,0.1,32,1.8777507543563843,0.23111814260482788
ssv2,125282,corrected,0.2,2,2.2802772521972656,0.23691879212856293
ssv2,125282,corrected,0.2,4,2.297424077987671,0.23955559730529785
ssv2,125282,corrected,0.2,6,2.2826831340789795,0.24050386250019073
ssv2,125282,corrected,0.2,8,2.239771604537964,0.2409457117319107
ssv2,125282,corrected,0.2,12,2.1506829261779785,0.24003463983535767
ssv2,125282,corrected,0.2,16,1.9751057624816895,0.2403935343027115
ssv2,125282,corrected,0.2,24,1.872934341430664,0.2485799640417099
ssv2,125282,corrected,0.2,32,1.881271481513977,0.23127150535583496
ssv2,125282,corrected,0.4,2,2.287013053894043,0.23724421858787537
ssv2,125282,corrected,0.4,4,2.307095766067505,0.23985110223293304
ssv2,125282,corrected,0.4,6,2.2979702949523926,0.24082493782043457
ssv2,125282,corrected,0.4,8,2.253775119781494,0.24107080698013306
ssv2,125282,corrected,0.4,12,2.144318103790283,0.2403566837310791
ssv2,125282,corrected,0.4,16,1.974860429763794,0.2409677803516388
ssv2,125282,corrected,0.4,24,1.8752272129058838,0.24850821495056152
ssv2,125282,corrected,0.4,32,1.8838449716567993,0.23098058998584747
ssv2,125282,corrected,0.8,2,2.276461601257324,0.23756763339042664
ssv2,125282,corrected,0.8,4,2.3110313415527344,0.24077966809272766
ssv2,125282,corrected,0.8,6,2.304100513458252,0.2424117475748062
ssv2,125282,corrected,0.8,8,2.2631871700286865,0.2435084879398346
ssv2,125282,corrected,0.8,12,2.151643753051758,0.2421637773513794
ssv2,125282,corrected,0.8,16,1.982353925704956,0.24210309982299805
ssv2,125282,corrected,0.8,24,1.8819735050201416,0.24902676045894623
ssv2,125282,corrected,0.8,32,1.8997780084609985,0.23094044625759125
kinetics_mini,train/archery/-1q7jA3DXQM_000005_000015,pure,0.0,2,2.3665411472320557,0.23311860859394073
kinetics_mini,train/archery/-1q7jA3DXQM_000005_000015,pure,0.0,4,2.2843308448791504,0.23166902363300323
kinetics_mini,train/archery/-1q7jA3DXQM_000005_000015,pure,0.0,6,2.21708345413208,0.23363453149795532
kinetics_mini,train/archery/-1q7jA3DXQM_000005_000015,pure,0.0,8,2.1904666423797607,0.23197723925113678
kinetics_mini,train/archery/-1q7jA3DXQM_000005_000015,pure,0.0,12,2.253197193145752,0.23326601088047028
kinetics_mini,train/archery/-1q7jA3DXQM_000005_000015,pure,0.0,16,2.0194711685180664,0.232371985912323
kinetics_mini,train/archery/-1q7jA3DXQM_000005_000015,pure,0.0,24,1.9614918231964111,0.23133444786071777
kinetics_mini,train/archery/-1q7jA3DXQM_000005_000015,pure,0.0,32,1.9171974658966064,0.23457947373390198
kinetics_mini,train/archery/-1q7jA3DXQM_000005_000015,pure,0.05,2,2.3670215606689453,0.23312082886695862
kinetics_mini,train/archery/-1q7jA3DXQM_000005_000015,pure,0.05,4,2.2845163345336914,0.23165220022201538
kinetics_mini,train/archery/-1q7jA3DXQM_000005_000015,pure,0.05,6,2.2171151638031006,0.23361794650554657
kinetics_mini,train/archery/-1q7jA3DXQM_000005_000015,pure,0.05,8,2.190497398376465,0.231960728764534
kinetics_mini,train/archery/-1q7jA3DXQM_000005_000015,pure,0.05,12,2.253577947616577,0.23328076303005219
kinetics_mini,train/archery/-1q7jA3DXQM_000005_000015,pure,0.05,16,2.019529342651367,0.2323608100414276
kinetics_mini,train/archery/-1q7jA3DXQM_000005_000015,pure,0.05,24,1.9615345001220703,0.23132440447807312
kinetics_mini,train/archery/-1q7jA3DXQM_000005_000015,pure,0.05,32,1.91719388961792,0.23457248508930206
kinetics_mini,train/archery/-1q7jA3DXQM_000005_000015,pure,0.1,2,2.3664259910583496,0.23314444720745087
kinetics_mini,train/archery/-1q7jA3DXQM_000005_000015,pure,0.1,4,2.284400701522827,0.23168782889842987
